Manufacturer,Item,Category,CSI Spec Section,Description,Mounting Type,Unit of Measure,Currency,URL
Claridge,LCS2044,Markerboard,101116,"LCS Deluxe Porcelain Whiteboards (Claridge). Perfect for sharing big ideas, these popular whiteboards come in a range of XL sizes. No Map Rail Size 48"" x 48"" Weight 56 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/LCS-Deluxe-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/09/LCS_Deluxe-768x768.png.",,EA,USD,https://claridgeproducts.com/product/lcs-deluxe-porcelain-whiteboard-2/
Claridge,LCS2046,Markerboard,101116,"LCS Deluxe Porcelain Whiteboards (Claridge). Perfect for sharing big ideas, these popular whiteboards come in a range of XL sizes. No Map Rail Size 48"" x 72"" Weight 84 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/LCS-Deluxe-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/09/LCS_Deluxe-768x768.png.",,EA,USD,https://claridgeproducts.com/product/lcs-deluxe-porcelain-whiteboard-2/
Claridge,LCS2048,Markerboard,101116,"LCS Deluxe Porcelain Whiteboards (Claridge). Perfect for sharing big ideas, these popular whiteboards come in a range of XL sizes. No Map Rail Size 48"" x 96"" Weight 112 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/LCS-Deluxe-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/09/LCS_Deluxe-768x768.png.",,EA,USD,https://claridgeproducts.com/product/lcs-deluxe-porcelain-whiteboard-2/
Claridge,LCS2410,Markerboard,101116,"LCS Deluxe Porcelain Whiteboards (Claridge). Perfect for sharing big ideas, these popular whiteboards come in a range of XL sizes. No Map Rail Size 48"" x 120"" Weight 140 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/LCS-Deluxe-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/09/LCS_Deluxe-768x768.png.",,EA,USD,https://claridgeproducts.com/product/lcs-deluxe-porcelain-whiteboard-2/
Claridge,LCS2412,Markerboard,101116,"LCS Deluxe Porcelain Whiteboards (Claridge). Perfect for sharing big ideas, these popular whiteboards come in a range of XL sizes. No Map Rail Size 48"" x 144"" Weight 168 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/LCS-Deluxe-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/09/LCS_Deluxe-768x768.png.",,EA,USD,https://claridgeproducts.com/product/lcs-deluxe-porcelain-whiteboard-2/
Claridge,LCS2416,Markerboard,101116,"LCS Deluxe Porcelain Whiteboards (Claridge). Perfect for sharing big ideas, these popular whiteboards come in a range of XL sizes. No Map Rail Size 48"" x 192"" Weight 224 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/LCS-Deluxe-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/09/LCS_Deluxe-768x768.png.",,EA,USD,https://claridgeproducts.com/product/lcs-deluxe-porcelain-whiteboard-2/
Claridge,Grain Whiteboard,Markerboard,101116,Grain Whiteboard (Claridge). Claridge marker board with white porcelain enamel steel writing surface & a natural finish oak frame. Product family / series listing from Claridge All Products. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Grain-Whiteboard_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Grain-Hero-Web-768x768.png.,,EA,USD,https://claridgeproducts.com/product/grain-whiteboard/
Claridge,GR44-MB,Markerboard,101116,"Grain Whiteboard (Claridge). Claridge marker board with white porcelain enamel steel writing surface & a natural finish oak frame. Product Codes - Grain Whiteboard Size 48"" x 48"" Weight 56 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Grain-Whiteboard_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Grain-Hero-Web-768x768.png.",,EA,USD,https://claridgeproducts.com/product/grain-whiteboard/
Claridge,GR46-MB,Markerboard,101116,"Grain Whiteboard (Claridge). Claridge marker board with white porcelain enamel steel writing surface & a natural finish oak frame. Product Codes - Grain Whiteboard Size 48"" x 72"" Weight 84 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Grain-Whiteboard_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Grain-Hero-Web-768x768.png.",,EA,USD,https://claridgeproducts.com/product/grain-whiteboard/
Claridge,GR48-MB,Markerboard,101116,"Grain Whiteboard (Claridge). Claridge marker board with white porcelain enamel steel writing surface & a natural finish oak frame. Product Codes - Grain Whiteboard Size 48"" x 96"" Weight 112 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Grain-Whiteboard_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Grain-Hero-Web-768x768.png.",,EA,USD,https://claridgeproducts.com/product/grain-whiteboard/
Claridge,GR410-MB,Markerboard,101116,"Grain Whiteboard (Claridge). Claridge marker board with white porcelain enamel steel writing surface & a natural finish oak frame. Product Codes - Grain Whiteboard Size 48"" x 410"" Weight 140 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Grain-Whiteboard_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Grain-Hero-Web-768x768.png.",,EA,USD,https://claridgeproducts.com/product/grain-whiteboard/
Claridge,Custom Logo Print Glass Markerboard,Markerboard,101116,Custom Logo Print Glass Markerboard (Claridge). Create a custom printed glass board by uploading your own art or work with our designers to create your masterpiece. Product family / series listing from Claridge All Products. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Custom-Printed-Glass-Board_Tech_Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/07/MicrosoftTeams-image-125-768x768.png. Claridge lists this as a configurable family. Exact finish/color/custom-size combinations are not published as individual SKUs on the product page.,,EA,USD,https://claridgeproducts.com/product/custom-logo-print-glass-markerboard/
Claridge,Custom Print Glass Markerboard,Markerboard,101116,Custom Print Glass Markerboard (Claridge). Create a custom printed glass board by uploading your own art or work with our designers to create your masterpiece. Product family / series listing from Claridge All Products. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Custom-Printed-Glass-Board_Tech_Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/07/MicrosoftTeams-image-161-768x768.png. Claridge lists this as a configurable family. Exact finish/color/custom-size combinations are not published as individual SKUs on the product page.,,EA,USD,https://claridgeproducts.com/product/custom-print-whiteboards/
Claridge,Standard Graphic Boards,Markerboard,101116,Standard Graphic Boards (Claridge). Choose from a variety of graphics for your custom printed glassboard. Product family / series listing from Claridge All Products. Image: https://claridgeproducts.com/wp-content/uploads/2024/07/thumbnail_Glassboard-music-lines-768x768.png. Claridge lists this as a configurable family. Exact finish/color/custom-size combinations are not published as individual SKUs on the product page.,,EA,USD,https://claridgeproducts.com/product/standard-graphic-board/
Claridge,Envision Graphic Board,Markerboard,101116,Envision Graphic Board (Claridge). Custom designed to incorporate personalized graphics. Product family / series listing from Claridge All Products. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Envision-Graphic-Board-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/07/GlassHealthboard-EnvisionTrim-HERO-768x768.png.,,EA,USD,https://claridgeproducts.com/product/envision-graphic-board/
Claridge,EG1824M,Markerboard,101116,"Envision Graphic Board (Claridge). Custom designed to incorporate personalized graphics. Envision Graphic Board Size 18"" x 24"" Weight 6 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Envision-Graphic-Board-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/07/GlassHealthboard-EnvisionTrim-HERO-768x768.png.",,EA,USD,https://claridgeproducts.com/product/envision-graphic-board/
Claridge,EG2023M,Markerboard,101116,"Envision Graphic Board (Claridge). Custom designed to incorporate personalized graphics. Envision Graphic Board Size 24"" x 36"" Weight 12 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Envision-Graphic-Board-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/07/GlassHealthboard-EnvisionTrim-HERO-768x768.png.",,EA,USD,https://claridgeproducts.com/product/envision-graphic-board/
Claridge,EG2034M,Markerboard,101116,"Envision Graphic Board (Claridge). Custom designed to incorporate personalized graphics. Envision Graphic Board Size 36"" x 48"" Weight 24 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Envision-Graphic-Board-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/07/GlassHealthboard-EnvisionTrim-HERO-768x768.png.",,EA,USD,https://claridgeproducts.com/product/envision-graphic-board/
Claridge,EG2044M,Markerboard,101116,"Envision Graphic Board (Claridge). Custom designed to incorporate personalized graphics. Envision Graphic Board Size 48"" x 48"" Weight 32 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Envision-Graphic-Board-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/07/GlassHealthboard-EnvisionTrim-HERO-768x768.png.",,EA,USD,https://claridgeproducts.com/product/envision-graphic-board/
Claridge,EG2046M,Markerboard,101116,"Envision Graphic Board (Claridge). Custom designed to incorporate personalized graphics. Envision Graphic Board Size 48"" x 72"" Weight 48 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Envision-Graphic-Board-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/07/GlassHealthboard-EnvisionTrim-HERO-768x768.png.",,EA,USD,https://claridgeproducts.com/product/envision-graphic-board/
Claridge,EG2048M,Markerboard,101116,"Envision Graphic Board (Claridge). Custom designed to incorporate personalized graphics. Envision Graphic Board Size 48"" x 96"" Weight 64 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Envision-Graphic-Board-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/07/GlassHealthboard-EnvisionTrim-HERO-768x768.png.",,EA,USD,https://claridgeproducts.com/product/envision-graphic-board/
Claridge,XChange Graphic Board,Markerboard,101116,"XChange Graphic Board (Claridge). Interchangeable graphic insert that slides easily behind a clear, 1/4″ tempered glass writing surface. Product family / series listing from Claridge All Products. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/XChange-Graphics-Board_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/05/Xchnage-Detail-1-768x768.png.",,EA,USD,https://claridgeproducts.com/product/xchange-graphic-board/
Claridge,XC1824B,Markerboard,101116,"XChange Graphic Board (Claridge). Interchangeable graphic insert that slides easily behind a clear, 1/4″ tempered glass writing surface. Black Powder Coat Frame Size 18″ x 24″ Weight 15 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/XChange-Graphics-Board_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/05/Xchnage-Detail-1-768x768.png.",,EA,USD,https://claridgeproducts.com/product/xchange-graphic-board/
Claridge,XC2436B,Markerboard,101116,"XChange Graphic Board (Claridge). Interchangeable graphic insert that slides easily behind a clear, 1/4″ tempered glass writing surface. Black Powder Coat Frame Size 24″ x 36″ Weight 30 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/XChange-Graphics-Board_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/05/Xchnage-Detail-1-768x768.png.",,EA,USD,https://claridgeproducts.com/product/xchange-graphic-board/
Claridge,XC3648B,Markerboard,101116,"XChange Graphic Board (Claridge). Interchangeable graphic insert that slides easily behind a clear, 1/4″ tempered glass writing surface. Black Powder Coat Frame Size 36″ x 48″ Weight 60 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/XChange-Graphics-Board_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/05/Xchnage-Detail-1-768x768.png.",,EA,USD,https://claridgeproducts.com/product/xchange-graphic-board/
Claridge,XC1824W,Markerboard,101116,"XChange Graphic Board (Claridge). Interchangeable graphic insert that slides easily behind a clear, 1/4″ tempered glass writing surface. White Powder Coat Frame Size 18″ x 24″ Weight 15 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/XChange-Graphics-Board_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/05/Xchnage-Detail-1-768x768.png.",,EA,USD,https://claridgeproducts.com/product/xchange-graphic-board/
Claridge,XC2436W,Markerboard,101116,"XChange Graphic Board (Claridge). Interchangeable graphic insert that slides easily behind a clear, 1/4″ tempered glass writing surface. White Powder Coat Frame Size 24″ x 36″ Weight 30 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/XChange-Graphics-Board_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/05/Xchnage-Detail-1-768x768.png.",,EA,USD,https://claridgeproducts.com/product/xchange-graphic-board/
Claridge,XC3648W,Markerboard,101116,"XChange Graphic Board (Claridge). Interchangeable graphic insert that slides easily behind a clear, 1/4″ tempered glass writing surface. White Powder Coat Frame Size 36″ x 48″ Weight 36 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/XChange-Graphics-Board_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/05/Xchnage-Detail-1-768x768.png.",,EA,USD,https://claridgeproducts.com/product/xchange-graphic-board/
Claridge,XCB1824,Markerboard,101116,"XChange Graphic Board (Claridge). Interchangeable graphic insert that slides easily behind a clear, 1/4″ tempered glass writing surface. Additional XChange Graphic Insert Size 18″ x 24″ Weight 1 lb. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/XChange-Graphics-Board_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/05/Xchnage-Detail-1-768x768.png.",,EA,USD,https://claridgeproducts.com/product/xchange-graphic-board/
Claridge,XCB2436,Markerboard,101116,"XChange Graphic Board (Claridge). Interchangeable graphic insert that slides easily behind a clear, 1/4″ tempered glass writing surface. Additional XChange Graphic Insert Size 24″ x 36″ Weight 2 lb. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/XChange-Graphics-Board_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/05/Xchnage-Detail-1-768x768.png.",,EA,USD,https://claridgeproducts.com/product/xchange-graphic-board/
Claridge,XCB3648,Markerboard,101116,"XChange Graphic Board (Claridge). Interchangeable graphic insert that slides easily behind a clear, 1/4″ tempered glass writing surface. Additional XChange Graphic Insert Size 36″ x 48″ Weight 4 lb. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/XChange-Graphics-Board_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2020/05/Xchnage-Detail-1-768x768.png.",,EA,USD,https://claridgeproducts.com/product/xchange-graphic-board/
Claridge,Glass Marker Wall,Markerboard,101116,Glass Marker Wall (Claridge). Claridge Glass Marker Walls offer a room-size presentation surface designed for heavy use and multiple-format presentations. Product family / series listing from Claridge All Products. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Glass-Marker-Wall_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/05/Glasswalls-Hero-768x768.png.,,EA,USD,https://claridgeproducts.com/product/glass-marker-wall/
Claridge,GB6X4MGMW,Markerboard,101116,"Glass Marker Wall (Claridge). Claridge Glass Marker Walls offer a room-size presentation surface designed for heavy use and multiple-format presentations. Glass Marker Wall Product Codes Size 72"" x 48"" Weight 192 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Glass-Marker-Wall_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/05/Glasswalls-Hero-768x768.png.",,EA,USD,https://claridgeproducts.com/product/glass-marker-wall/
Claridge,GB8X4MGMW,Markerboard,101116,"Glass Marker Wall (Claridge). Claridge Glass Marker Walls offer a room-size presentation surface designed for heavy use and multiple-format presentations. Glass Marker Wall Product Codes Size 96"" x 48"" Weight 256 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Glass-Marker-Wall_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/05/Glasswalls-Hero-768x768.png.",,EA,USD,https://claridgeproducts.com/product/glass-marker-wall/
Claridge,GB10X4MGMW,Markerboard,101116,"Glass Marker Wall (Claridge). Claridge Glass Marker Walls offer a room-size presentation surface designed for heavy use and multiple-format presentations. Glass Marker Wall Product Codes Size 120"" x 48"" Weight 320 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Glass-Marker-Wall_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/05/Glasswalls-Hero-768x768.png.",,EA,USD,https://claridgeproducts.com/product/glass-marker-wall/
Claridge,Arise Marker Wall,Markerboard,101116,Arise Marker Wall (Claridge). Arise Marker Walls offer a room-size presentation surface designed for heavy use and multiple-format presentations. Product family / series listing from Claridge All Products. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Arise-Marker-Wall_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/06/Wall-Write-Hero1-2-768x768.png.,,EA,USD,https://claridgeproducts.com/product/arise-marker-wall/
Claridge,EMW-84,Markerboard,101116,"Arise Marker Wall (Claridge). Arise Marker Walls offer a room-size presentation surface designed for heavy use and multiple-format presentations. Product Codes - Arise Marker Wall Size 96"" x 48"" Weight 112 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Arise-Marker-Wall_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/06/Wall-Write-Hero1-2-768x768.png.",,EA,USD,https://claridgeproducts.com/product/arise-marker-wall/
Claridge,EMW-104,Markerboard,101116,"Arise Marker Wall (Claridge). Arise Marker Walls offer a room-size presentation surface designed for heavy use and multiple-format presentations. Product Codes - Arise Marker Wall Size 120"" x 48"" Weight 140 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Arise-Marker-Wall_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/06/Wall-Write-Hero1-2-768x768.png.",,EA,USD,https://claridgeproducts.com/product/arise-marker-wall/
Claridge,Wall-Write Wall,Markerboard,101116,Wall-Write Wall (Claridge). Claridge LCS Wall-Write marker walls offer a room-size presentation surface designed for heavy use and multiple-format presentations. Product family / series listing from Claridge All Products. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Wall-Write-Wall_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/07/Wallwrite-768x768.png.,,EA,USD,https://claridgeproducts.com/product/wall-write-walll/
Claridge,WW2,Markerboard,101116,"Wall-Write Wall (Claridge). Claridge LCS Wall-Write marker walls offer a room-size presentation surface designed for heavy use and multiple-format presentations. Wall-Write Product Codes Size LCS panels mounted on 7/16"" MDF with moisture barrier back and alum spline joints, 1-1/16"" face trim Weight Dependent on Panel Size. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Wall-Write-Wall_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/07/Wallwrite-768x768.png.",,EA,USD,https://claridgeproducts.com/product/wall-write-walll/
Claridge,WW3,Markerboard,101116,"Wall-Write Wall (Claridge). Claridge LCS Wall-Write marker walls offer a room-size presentation surface designed for heavy use and multiple-format presentations. Wall-Write Product Codes Size LCS panels mounted on 7/16"" MDF with moisture barrier back and alum spline joints, 3/4"" face trim Weight Dependent on Panel Size. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Wall-Write-Wall_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/07/Wallwrite-768x768.png.",,EA,USD,https://claridgeproducts.com/product/wall-write-walll/
Claridge,Tack Walls,Tackboard,101123,"Tack Walls (Claridge). Cover an entire wall or workspace, floor-to-ceiling, in heights up to 10′. Product family / series listing from Claridge All Products. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Tack-Wall_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/07/Tack-Wall-Hero-1x1-1-768x768.png.",,EA,USD,https://claridgeproducts.com/product/tack-walls-2/
Claridge,TW1F,Tackboard,101123,"Tack Walls (Claridge). Cover an entire wall or workspace, floor-to-ceiling, in heights up to 10′. Tack Wall Product Codes Size Edge-Wrapped Fabricork on duracore and 16A Adhesive Weight Dependent on Panel Size. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Tack-Wall_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/07/Tack-Wall-Hero-1x1-1-768x768.png.",,EA,USD,https://claridgeproducts.com/product/tack-walls-2/
Claridge,TW1D,Tackboard,101123,"Tack Walls (Claridge). Cover an entire wall or workspace, floor-to-ceiling, in heights up to 10′. Tack Wall Product Codes Size Edge-Wrapped Guilford Fabric on duracore and 16A Adhesive Weight Dependent on Panel Size. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Tack-Wall_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/07/Tack-Wall-Hero-1x1-1-768x768.png.",,EA,USD,https://claridgeproducts.com/product/tack-walls-2/
Claridge,TW2F,Tackboard,101123,"Tack Walls (Claridge). Cover an entire wall or workspace, floor-to-ceiling, in heights up to 10′. Tack Wall Product Codes Size Fabricork on duracore panel, 1016FC fabric covered trim, fabric covered H-Bar and 16A Adhesive Weight Dependent on Panel Size. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Tack-Wall_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/07/Tack-Wall-Hero-1x1-1-768x768.png.",,EA,USD,https://claridgeproducts.com/product/tack-walls-2/
Claridge,TW2C,Tackboard,101123,"Tack Walls (Claridge). Cover an entire wall or workspace, floor-to-ceiling, in heights up to 10′. Tack Wall Product Codes Size Claridge Cork on MDF, 1016 fabric covered trim, H-Bar and 16A Adhesive Weight Dependent on Panel Size. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Tack-Wall_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/07/Tack-Wall-Hero-1x1-1-768x768.png.",,EA,USD,https://claridgeproducts.com/product/tack-walls-2/
Claridge,TW2D,Tackboard,101123,"Tack Walls (Claridge). Cover an entire wall or workspace, floor-to-ceiling, in heights up to 10′. Tack Wall Product Codes Size Guilford of Maine FR701 fabric on duracore panel, 1016FC fabric covered trim, H-Bar and 16A Adhesive Weight Dependent on Panel Size. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Tack-Wall_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/07/Tack-Wall-Hero-1x1-1-768x768.png.",,EA,USD,https://claridgeproducts.com/product/tack-walls-2/
Claridge,Edge Wrapped Tackboard,Tackboard,101123,Edge Wrapped Tackboard (Claridge). Frameless fabric or fabricork edge wrapped tackboards with square or radius corners. Product family / series listing from Claridge All Products. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/10/Edge-Wrapped-Tackboard-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/09/Edge-Wrapped-Hero-768x768.png.,Frameless,EA,USD,https://claridgeproducts.com/product/edge-wrapped-tackboard/
Claridge,EWT-2436-SQ,Tackboard,101123,Edge Wrapped Tackboard (Claridge). Frameless fabric or fabricork edge wrapped tackboards with square or radius corners. Tackboards w/ Square Corners Size 24″ x 36″ Weight 8 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/10/Edge-Wrapped-Tackboard-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/09/Edge-Wrapped-Hero-768x768.png.,Frameless,EA,USD,https://claridgeproducts.com/product/edge-wrapped-tackboard/
Claridge,EWT-3648-SQ,Tackboard,101123,Edge Wrapped Tackboard (Claridge). Frameless fabric or fabricork edge wrapped tackboards with square or radius corners. Tackboards w/ Square Corners Size 36″ x 48″ Weight 15 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/10/Edge-Wrapped-Tackboard-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/09/Edge-Wrapped-Hero-768x768.png.,Frameless,EA,USD,https://claridgeproducts.com/product/edge-wrapped-tackboard/
Claridge,EWT-4848-SQ,Tackboard,101123,Edge Wrapped Tackboard (Claridge). Frameless fabric or fabricork edge wrapped tackboards with square or radius corners. Tackboards w/ Square Corners Size 48″ x 48″ Weight 20 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/10/Edge-Wrapped-Tackboard-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/09/Edge-Wrapped-Hero-768x768.png.,Frameless,EA,USD,https://claridgeproducts.com/product/edge-wrapped-tackboard/
Claridge,EWT-4872-SQ,Tackboard,101123,Edge Wrapped Tackboard (Claridge). Frameless fabric or fabricork edge wrapped tackboards with square or radius corners. Tackboards w/ Square Corners Size 48″ x 72″ Weight 30 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/10/Edge-Wrapped-Tackboard-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/09/Edge-Wrapped-Hero-768x768.png.,Frameless,EA,USD,https://claridgeproducts.com/product/edge-wrapped-tackboard/
Claridge,EWT-4896-SQ,Tackboard,101123,Edge Wrapped Tackboard (Claridge). Frameless fabric or fabricork edge wrapped tackboards with square or radius corners. Tackboards w/ Square Corners Size 48″ x 96″ Weight 40 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/10/Edge-Wrapped-Tackboard-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/09/Edge-Wrapped-Hero-768x768.png.,Frameless,EA,USD,https://claridgeproducts.com/product/edge-wrapped-tackboard/
Claridge,EWT-2436-RD,Tackboard,101123,Edge Wrapped Tackboard (Claridge). Frameless fabric or fabricork edge wrapped tackboards with square or radius corners. Tackboards w/ Radius Corners Size 24″ x 36″ Weight 8 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/10/Edge-Wrapped-Tackboard-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/09/Edge-Wrapped-Hero-768x768.png.,Frameless,EA,USD,https://claridgeproducts.com/product/edge-wrapped-tackboard/
Claridge,EWT-3648-RD,Tackboard,101123,Edge Wrapped Tackboard (Claridge). Frameless fabric or fabricork edge wrapped tackboards with square or radius corners. Tackboards w/ Radius Corners Size 36″ x 48″ Weight 15 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/10/Edge-Wrapped-Tackboard-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/09/Edge-Wrapped-Hero-768x768.png.,Frameless,EA,USD,https://claridgeproducts.com/product/edge-wrapped-tackboard/
Claridge,EWT-4848-RD,Tackboard,101123,Edge Wrapped Tackboard (Claridge). Frameless fabric or fabricork edge wrapped tackboards with square or radius corners. Tackboards w/ Radius Corners Size 48″ x 48″ Weight 20 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/10/Edge-Wrapped-Tackboard-Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2023/09/Edge-Wrapped-Hero-768x768.png.,Frameless,EA,USD,https://claridgeproducts.com/product/edge-wrapped-tackboard/
