manufacturer,item,category,csi_spec_section,description,width,depth,height,mounting_type,cost,labor_per,currency,unit_of_measure
Penco,PENCO-6GD036,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 18""D x 48.5""H. 1-tier. Cat.No 6GD036",15,18,48.5,,,,USD,EA
Penco,PENCO-6GD037,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 21""W x 21""D x 48.5""H. 1-tier. Cat.No 6GD037",21,21,48.5,,,,USD,EA
Penco,PENCO-6GD038,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 24""W x 24""D x 48.5""H. 1-tier. Cat.No 6GD038",24,24,48.5,,,,USD,EA
Penco,PENCO-6GD039,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 12""W x 12""D x 48.5""H. 1-tier. Cat.No 6GD039",12,12,48.5,,,,USD,EA
Penco,PENCO-6GD040,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 15""D x 48.5""H. 1-tier. Cat.No 6GD040",15,15,48.5,,,,USD,EA
Penco,PENCO-6GD041,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 18""W x 18""D x 48.5""H. 1-tier. Cat.No 6GD041",18,18,48.5,,,,USD,EA
Penco,PENCO-6GD042,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 21""W x 21""D x 48.5""H. 1-tier. Cat.No 6GD042",21,21,48.5,,,,USD,EA
Penco,PENCO-6GD043,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 24""W x 24""D x 48.5""H. 1-tier. Cat.No 6GD043",24,24,48.5,,,,USD,EA
Penco,PENCO-6GD053,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 12""W x 12""D x 60""H. 1-tier. Cat.No 6GD053",12,12,60,,,,USD,EA
Penco,PENCO-6GD054,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 15""D x 60""H. 1-tier. Cat.No 6GD054",15,15,60,,,,USD,EA
Penco,PENCO-6GD058,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 12""D x 72""H. 1-tier. Cat.No 6GD058",15,12,72,,,,USD,EA
Penco,PENCO-6GD091,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 12""W x 12""D x 60""H. 1-tier. Cat.No 6GD091",12,12,60,,,,USD,EA
Penco,PENCO-6GD092,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 12""W x 12""D x 60""H. 1-tier. Cat.No 6GD092",12,12,60,,,,USD,EA
Penco,PENCO-6GD093,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 15""D x 60""H. 1-tier. Cat.No 6GD093",15,15,60,,,,USD,EA
Penco,PENCO-6GD099,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 12""W x 12""D x 72""H. 1-tier. Cat.No 6GD099",12,12,72,,,,USD,EA
Penco,PENCO-6GD112,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 24""D x 60""H. 1-tier. Cat.No 6GD112",15,24,60,,,,USD,EA
Penco,PENCO-6GD117,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 24""W x 18""D x 60""H. 1-tier. Cat.No 6GD117",24,18,60,,,,USD,EA
Penco,PENCO-6GD119,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 21""W x 21""D x 60""H. 1-tier. Cat.No 6GD119",21,21,60,,,,USD,EA
Penco,PENCO-6GD121,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 24""W x 24""D x 60""H. 1-tier. Cat.No 6GD121",24,24,60,,,,USD,EA
Penco,PENCO-6GD123,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 24""W x 18""D x 72""H. 1-tier. Cat.No 6GD123",24,18,72,,,,USD,EA
Penco,PENCO-6GD125,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 24""W x 21""D x 72""H. 1-tier. Cat.No 6GD125",24,21,72,,,,USD,EA
Penco,PENCO-6GD127,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 24""W x 24""D x 72""H. 1-tier. Cat.No 6GD127",24,24,72,,,,USD,EA
Penco,PENCO-6GD129,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 12""D x 60""H. 1-tier. Cat.No 6GD129",,12,60,,,,USD,EA
Penco,PENCO-6GD131,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""D x 60""H. 1-tier. Cat.No 6GD131",,15,60,,,,USD,EA
Penco,PENCO-6GD133,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 12""W x 21""D x 60""H. 1-tier. Cat.No 6GD133",12,21,60,,,,USD,EA
Penco,PENCO-6GD135,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 12""W x 18""D x 60""H. 1-tier. Cat.No 6GD135",12,18,60,,,,USD,EA
Penco,PENCO-6GD137,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 12""W x 24""D x 60""H. 1-tier. Cat.No 6GD137",12,24,60,,,,USD,EA
Penco,PENCO-6GD141,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 12""W x 12""D x 60""H. 1-tier. Cat.No 6GD141",12,12,60,,,,USD,EA
Penco,PENCO-6GD143,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 12""W x 15""D x 60""H. 1-tier. Cat.No 6GD143",12,15,60,,,,USD,EA
Penco,PENCO-6GD145,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 18""D x 60""H. 1-tier. Cat.No 6GD145",15,18,60,,,,USD,EA
Penco,PENCO-6GD147,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 21""D x 60""H. 1-tier. Cat.No 6GD147",15,21,60,,,,USD,EA
Penco,PENCO-6GD149,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 15""D x 60""H. 1-tier. Cat.No 6GD149",15,15,60,,,,USD,EA
Penco,PENCO-6GD151,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 18""W x 18""D x 60""H. 1-tier. Cat.No 6GD151",18,18,60,,,,USD,EA
Penco,PENCO-6GD153,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 21""W x 21""D x 60""H. 1-tier. Cat.No 6GD153",21,21,60,,,,USD,EA
Penco,PENCO-6GD155,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 24""W x 24""D x 60""H. 1-tier. Cat.No 6GD155",24,24,60,,,,USD,EA
Penco,PENCO-6GD157,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 12""D x 72""H. 1-tier. Cat.No 6GD157",,12,72,,,,USD,EA
Penco,PENCO-6GD159,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""D x 72""H. 1-tier. Cat.No 6GD159",,15,72,,,,USD,EA
Penco,PENCO-6GD161,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 12""W x 18""D x 72""H. 1-tier. Cat.No 6GD161",12,18,72,,,,USD,EA
Penco,PENCO-6GD163,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 12""W x 21""D x 72""H. 1-tier. Cat.No 6GD163",12,21,72,,,,USD,EA
Penco,PENCO-6GD165,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 12""D x 72""H. 1-tier. Cat.No 6GD165",,12,72,,,,USD,EA
Penco,PENCO-6GD167,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 12""W x 24""D x 72""H. 1-tier. Cat.No 6GD167",12,24,72,,,,USD,EA
Penco,PENCO-6GD169,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""D x 72""H. 1-tier. Cat.No 6GD169",,15,72,,,,USD,EA
Penco,PENCO-6GD171,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 18""D x 72""H. 1-tier. Cat.No 6GD171",15,18,72,,,,USD,EA
Penco,PENCO-6GD172,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 24""D x 72""H. 1-tier. Cat.No 6GD172",15,24,72,,,,USD,EA
Penco,PENCO-6GD173,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 21""D x 72""H. 1-tier. Cat.No 6GD173",15,21,72,,,,USD,EA
Penco,PENCO-6GD175,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 15""D x 72""H. 1-tier. Cat.No 6GD175",15,15,72,,,,USD,EA
Penco,PENCO-6GD177,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 18""W x 18""D x 72""H. 1-tier. Cat.No 6GD177",18,18,72,,,,USD,EA
Penco,PENCO-6GD179,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 21""D x 72""H. 1-tier. Cat.No 6GD179",15,21,72,,,,USD,EA
Penco,PENCO-6GD181,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 24""D x 72""H. 1-tier. Cat.No 6GD181",15,24,72,,,,USD,EA
Penco,PENCO-6GD182,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 15""D x 72""H. 1-tier. Cat.No 6GD182",15,15,72,,,,USD,EA
Penco,PENCO-6GD200,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 24""W x 24""D x 60""H. 1-tier. Cat.No 6GD200",24,24,60,,,,USD,EA
Penco,PENCO-6GD206,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 21""W x 21""D x 60""H. 1-tier. Cat.No 6GD206",21,21,60,,,,USD,EA
Penco,PENCO-6GD208,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 12""W x 12""D x 60""H. 1-tier. Cat.No 6GD208",12,12,60,,,,USD,EA
Penco,PENCO-6GD212,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 24""W x 24""D x 60""H. 1-tier. Cat.No 6GD212",24,24,60,,,,USD,EA
Penco,PENCO-6GD213,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 12""W x 12""D x 60""H. 1-tier. Cat.No 6GD213",12,12,60,,,,USD,EA
Penco,PENCO-6GD215,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 15""D x 60""H. 1-tier. Cat.No 6GD215",15,15,60,,,,USD,EA
Penco,PENCO-6GD217,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 12""W x 18""D x 60""H. 1-tier. Cat.No 6GD217",12,18,60,,,,USD,EA
Penco,PENCO-6GD223,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 15""D x 60""H. 1-tier. Cat.No 6GD223",15,15,60,,,,USD,EA
Penco,PENCO-6GD225,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 15""D x 60""H. 1-tier. Cat.No 6GD225",15,15,60,,,,USD,EA
Penco,PENCO-6GD227,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 18""W x 18""D x 60""H. 1-tier. Cat.No 6GD227",18,18,60,,,,USD,EA
Penco,PENCO-6GD228,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 12""W x 12""D x 72""H. 1-tier. Cat.No 6GD228",12,12,72,,,,USD,EA
Penco,PENCO-6GD229,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 21""W x 21""D x 60""H. 1-tier. Cat.No 6GD229",21,21,60,,,,USD,EA
Penco,PENCO-6GD231,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 24""W x 24""D x 60""H. 1-tier. Cat.No 6GD231",24,24,60,,,,USD,EA
Penco,PENCO-6GD233,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 24""W x 18""D x 60""H. 1-tier. Cat.No 6GD233",24,18,60,,,,USD,EA
Penco,PENCO-6GD235,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 21""W x 21""D x 60""H. 1-tier. Cat.No 6GD235",21,21,60,,,,USD,EA
Penco,PENCO-6GD237,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 24""W x 24""D x 60""H. 1-tier. Cat.No 6GD237",24,24,60,,,,USD,EA
Penco,PENCO-6GD239,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 18""D x 60""H. 1-tier. Cat.No 6GD239",15,18,60,,,,USD,EA
Penco,PENCO-6GD241,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 21""W x 21""D x 60""H. 1-tier. Cat.No 6GD241",21,21,60,,,,USD,EA
Penco,PENCO-6GD245,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 12""W x 12""D x 72""H. 1-tier. Cat.No 6GD245",12,12,72,,,,USD,EA
Penco,PENCO-6GD247,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 15""D x 72""H. 1-tier. Cat.No 6GD247",15,15,72,,,,USD,EA
Penco,PENCO-6GD249,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 18""W x 18""D x 72""H. 1-tier. Cat.No 6GD249",18,18,72,,,,USD,EA
Penco,PENCO-6GD251,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 21""W x 21""D x 72""H. 1-tier. Cat.No 6GD251",21,21,72,,,,USD,EA
Penco,PENCO-6GD252,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 24""W x 24""D x 72""H. 1-tier. Cat.No 6GD252",24,24,72,,,,USD,EA
Penco,PENCO-6GD253,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 24""W x 24""D x 72""H. 1-tier. Cat.No 6GD253",24,24,72,,,,USD,EA
Penco,PENCO-6GD257,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 15""D x 72""H. 1-tier. Cat.No 6GD257",15,15,72,,,,USD,EA
Penco,PENCO-6GD259,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 18""D x 72""H. 1-tier. Cat.No 6GD259",15,18,72,,,,USD,EA
Penco,PENCO-6GD261,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 21""W x 21""D x 72""H. 1-tier. Cat.No 6GD261",21,21,72,,,,USD,EA
Penco,PENCO-6GD263,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 15""D x 72""H. 1-tier. Cat.No 6GD263",15,15,72,,,,USD,EA
Penco,PENCO-6GD265,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 18""W x 18""D x 72""H. 1-tier. Cat.No 6GD265",18,18,72,,,,USD,EA
Penco,PENCO-6GD267,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 21""W x 21""D x 72""H. 1-tier. Cat.No 6GD267",21,21,72,,,,USD,EA
Penco,PENCO-6GD269,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 24""W x 24""D x 72""H. 1-tier. Cat.No 6GD269",24,24,72,,,,USD,EA
Penco,PENCO-6GD271,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 24""W x 18""D x 72""H. 1-tier. Cat.No 6GD271",24,18,72,,,,USD,EA
Penco,PENCO-6GD273,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 21""W x 21""D x 72""H. 1-tier. Cat.No 6GD273",21,21,72,,,,USD,EA
Penco,PENCO-6GD275,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 24""W x 24""D x 72""H. 1-tier. Cat.No 6GD275",24,24,72,,,,USD,EA
Penco,PENCO-6GD287,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 12""W x 12""D x 60""H. 1-tier. Cat.No 6GD287",12,12,60,,,,USD,EA
Penco,PENCO-6GD289,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 15""D x 60""H. 1-tier. Cat.No 6GD289",15,15,60,,,,USD,EA
Penco,PENCO-6GD291,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 12""W x 18""D x 60""H. 1-tier. Cat.No 6GD291",12,18,60,,,,USD,EA
Penco,PENCO-6GD292,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 24""W x 24""D x 60""H. 1-tier. Cat.No 6GD292",24,24,60,,,,USD,EA
Penco,PENCO-6GD293,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 15""D x 60""H. 1-tier. Cat.No 6GD293",15,15,60,,,,USD,EA
Penco,PENCO-6GD295,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 18""D x 60""H. 1-tier. Cat.No 6GD295",15,18,60,,,,USD,EA
Penco,PENCO-6GD297,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 21""W x 21""D x 60""H. 1-tier. Cat.No 6GD297",21,21,60,,,,USD,EA
Penco,PENCO-6GD306,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 21""W x 21""D x 60""H. 1-tier. Cat.No 6GD306",21,21,60,,,,USD,EA
Penco,PENCO-6GD308,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 12""W x 12""D x 60""H. 1-tier. Cat.No 6GD308",12,12,60,,,,USD,EA
Penco,PENCO-6GD312,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 24""W x 24""D x 60""H. 1-tier. Cat.No 6GD312",24,24,60,,,,USD,EA
Penco,PENCO-6GD500,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 12""D x 72""H. 1-tier. Cat.No 6GD500",15,12,72,,,,USD,EA
Penco,PENCO-6GD501,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 12""W x 12""D x 60""H. 1-tier. Cat.No 6GD501",12,12,60,,,,USD,EA
Penco,PENCO-6GD508,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 12""W x 12""D x 72""H. 1-tier. Cat.No 6GD508",12,12,72,,,,USD,EA
Penco,PENCO-6GD701,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 15""D x 72""H. 1-tier. Cat.No 6GD701",15,15,72,,,,USD,EA
Penco,PENCO-6GD220,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 18""W x 18""D x 60""H. 3-tier. Cat.No 6GD220",18,18,60,,,,USD,EA
Penco,PENCO-6GD221,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 18""W x 18""D x 72""H. 3-tier. Cat.No 6GD221",18,18,72,,,,USD,EA
Penco,PENCO-6GD222,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 24""W x 24""D x 60""H. 3-tier. Cat.No 6GD222",24,24,60,,,,USD,EA
Penco,PENCO-6GD224,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 21""W x 24""D x 72""H. 3-tier. Cat.No 6GD224",21,24,72,,,,USD,EA
Penco,PENCO-6GD281,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 12""W x 12""D x 72""H. 3-tier. Cat.No 6GD281",12,12,72,,,,USD,EA
Penco,PENCO-6GD283,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 15""D x 72""H. 3-tier. Cat.No 6GD283",15,15,72,,,,USD,EA
Penco,PENCO-6GD285,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 12""W x 18""D x 72""H. 3-tier. Cat.No 6GD285",12,18,72,,,,USD,EA
Penco,PENCO-6GD301,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 15""D x 72""H. 3-tier. Cat.No 6GD301",15,15,72,,,,USD,EA
Penco,PENCO-6GD303,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 18""D x 72""H. 3-tier. Cat.No 6GD303",15,18,72,,,,USD,EA
Penco,PENCO-6GD305,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 21""W x 21""D x 72""H. 3-tier. Cat.No 6GD305",21,21,72,,,,USD,EA
Penco,PENCO-6GD314,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 21""W x 21""D x 60""H. 3-tier. Cat.No 6GD314",21,21,60,,,,USD,EA
Penco,PENCO-6GD326,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 21""W x 21""D x 72""H. 3-tier. Cat.No 6GD326",21,21,72,,,,USD,EA
Penco,PENCO-6GD327,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 21""W x 24""D x 72""H. 3-tier. Cat.No 6GD327",21,24,72,,,,USD,EA
Penco,PENCO-6GD328,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 12""W x 12""D x 72""H. 3-tier. Cat.No 6GD328",12,12,72,,,,USD,EA
Penco,PENCO-6GD332,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 21""W x 24""D x 72""H. 3-tier. Cat.No 6GD332",21,24,72,,,,USD,EA
Penco,PENCO-6GD334,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 21""W x 21""D x 72""H. 3-tier. Cat.No 6GD334",21,21,72,,,,USD,EA
Penco,PENCO-6GD726,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 24""W x 24""D x 60""H. 3-tier. Cat.No 6GD726",24,24,60,,,,USD,EA
Penco,PENCO-6GD729,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 12""W x 12""D x 60""H. 3-tier. Cat.No 6GD729",12,12,60,,,,USD,EA
Penco,PENCO-6GD730,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 15""D x 60""H. 3-tier. Cat.No 6GD730",15,15,60,,,,USD,EA
Penco,PENCO-6GD735,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 12""W x 12""D x 72""H. 3-tier. Cat.No 6GD735",12,12,72,,,,USD,EA
Penco,PENCO-6GD736,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 15""W x 15""D x 72""H. 3-tier. Cat.No 6GD736",15,15,72,,,,USD,EA
Penco,PENCO-6GD740,Locker,10 51 13,"Penco Welded Gen2 Defiant II. Locker. 24""W x 24""D x 72""H. 3-tier. Cat.No 6GD740",24,24,72,,,,USD,EA
Penco,PENCO-WG4CB12,Locker Accessory,10 51 13,"Penco Welded Gen2. Channel Base Accessory. 24""W x 24""D x 20/60""H. Cat.No WG4CB12",24,24,20/60,,,,USD,EA
Penco,PENCO-WG4CB15,Locker Accessory,10 51 13,Penco Welded Gen2. Channel Base Accessory. Cat.No WG4CB15,,,,,,,USD,EA
Penco,PENCO-WG4CB18,Locker Accessory,10 51 13,Penco Welded Gen2. Channel Base Accessory. Cat.No WG4CB18,,,,,,,USD,EA
Penco,PENCO-WG4CB24,Locker Accessory,10 51 13,Penco Welded Gen2. Channel Base Accessory. Cat.No WG4CB24,,,,,,,USD,EA
Penco,PENCO-WG4CB9,Locker Accessory,10 51 13,"Penco Welded Gen2. Channel Base Accessory. 24""D x 20/60""H. Cat.No WG4CB9",,24,20/60,,,,USD,EA
Penco,PENCO-WG6CB12,Locker Accessory,10 51 13,"Penco Welded Gen2. Channel Base Accessory. 24""D x 24/72""H. Cat.No WG6CB12",,24,24/72,,,,USD,EA
Penco,PENCO-WG6CB15,Locker Accessory,10 51 13,"Penco Welded Gen2. Channel Base Accessory. 12""D x 24/72""H. Cat.No WG6CB15",,12,24/72,,,,USD,EA
Penco,PENCO-WG6CB18,Locker Accessory,10 51 13,"Penco Welded Gen2. Channel Base Accessory. 15""D x 24/72""H. Cat.No WG6CB18",,15,24/72,,,,USD,EA
Penco,PENCO-WG6CB24,Locker Accessory,10 51 13,"Penco Welded Gen2. Channel Base Accessory. 15""W x 18""D x 24/72""H. Cat.No WG6CB24",15,18,24/72,,,,USD,EA
Penco,PENCO-WG6CB9,Locker Accessory,10 51 13,"Penco Welded Gen2. Channel Base Accessory. 21""D x 24/72""H. Cat.No WG6CB9",,21,24/72,,,,USD,EA
Penco,PENCO-SK241872DDNBF,Locker,10 51 13,"Penco Stadium Fully Framed. Configured Stadium Locker (example). 24""W x 18""D x 72""H. Cat.No SK241872DDNBF",24,18,72,,,,USD,EA
Penco,PENCO-SK242472SSNBN,Locker,10 51 13,"Penco Stadium Fully Framed. Configured Stadium Locker (example). 24""W x 24""D x 72""H. Cat.No SK242472SSNBN",24,24,72,,,,USD,EA
Penco,PENCO-SW242172DD4BF,Locker,10 51 13,"Penco Stadium Fully Framed. Configured Stadium Locker (example). 24""W x 21""D x 72""H. Cat.No SW242172DD4BF",24,21,72,,,,USD,EA
Penco,PENCO-SW242472SSNBN,Locker,10 51 13,"Penco Stadium Fully Framed. Configured Stadium Locker (example). 24""W x 24""D x 72""H. Cat.No SW242472SSNBN",24,24,72,,,,USD,EA
Penco,PENCO-MK362478EEDCD,Locker,10 51 13,"Penco Patriot TA50. Configured TA50 Locker (example). 36""W x 24""D x 78""H. Cat.No MK362478EEDCD",36,24,78,,,,USD,EA
Penco,PENCO-MK422478SSDCL,Locker,10 51 13,"Penco Patriot TA50. Configured TA50 Locker (example). 42""W x 24""D x 78""H. Cat.No MK422478SSDCL",42,24,78,,,,USD,EA
Penco,PENCO-MW422478EEDCD,Locker,10 51 13,"Penco Patriot TA50. Configured TA50 Locker (example). 42""W x 24""D x 78""H. Cat.No MW422478EEDCD",42,24,78,,,,USD,EA
Penco,PENCO-MW482478SSDCL,Locker,10 51 13,"Penco Patriot TA50. Configured TA50 Locker (example). 48""W x 24""D x 78""H. Cat.No MW482478SSDCL",48,24,78,,,,USD,EA
Penco,PENCO-GK362472DSDCL,Locker,10 51 13,"Penco Patriot Gear. Configured Gear Locker (example). 36""W x 24""D x 72""H. Cat.No GK362472DSDCL",36,24,72,,,,USD,EA
Penco,PENCO-GW362472DS4DCL,Locker,10 51 13,"Penco Patriot Gear. Configured Gear Locker (example). 36""W x 24""D x 72""H. Cat.No GW362472DS4DCL",36,24,72,,,,USD,EA
Penco,PENCO-TK181872DSN,Locker,10 51 13,"Penco Patriot Team. Configured Team Locker (example). 18""W x 18""D x 72""H. Cat.No TK181872DSN",18,18,72,,,,USD,EA
Penco,PENCO-TK482472ESN,Locker,10 51 13,"Penco Patriot Team. Configured Team Locker (example). 48""W x 24""D x 72""H. Cat.No TK482472ESN",48,24,72,,,,USD,EA
Penco,PENCO-DK182490SSESCL,Locker,10 51 13,"Penco Patriot Duty. Configured Duty Locker (example). 18""W x 24""D x 90""H. Cat.No DK182490SSESCL",18,24,90,,,,USD,EA
Penco,PENCO-DK242478SSNDCS,Locker,10 51 13,"Penco Patriot Duty. Configured Duty Locker (example). 24""W x 24""D x 78""H. Cat.No DK242478SSNDCS",24,24,78,,,,USD,EA
Penco,PENCO-DW182478SSNSCL,Locker,10 51 13,"Penco Patriot Duty. Configured Duty Locker (example). 18""W x 24""D x 78""H. Cat.No DW182478SSNSCL",18,24,78,,,,USD,EA
Penco,PENCO-DW242490SSEDCS,Locker,10 51 13,"Penco Patriot Duty. Configured Duty Locker (example). 24""W x 24""D x 90""H. Cat.No DW242490SSEDCS",24,24,90,,,,USD,EA
Penco,PENCO-6FCP1844-K,Locker Accessory,10 51 13,Penco Patriot Fully Framed Accessories. Locker Accessories (Not for TA-50 or Stadium). Cat.No 6FCP1844-K,,,,,,,USD,EA
Penco,PENCO-6FCP1844-W,Locker Accessory,10 51 13,Penco Patriot Fully Framed Accessories. Locker Accessories (Not for TA-50 or Stadium). Cat.No 6FCP1844-W,,,,,,,USD,EA
Penco,PENCO-6FCP1851-K,Locker Accessory,10 51 13,Penco Patriot Fully Framed Accessories. Locker Accessories (Not for TA-50 or Stadium). Cat.No 6FCP1851-K,,,,,,,USD,EA
